   4.5833333e-01	   0.0000000e+00	   2.5000000e-01	   1.6666667e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.2500000e-01	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   2.0833333e-01	   0.0000000e+00	   1.6666667e-01	   1.6666667e-01	   0.0000000e+00	   1.6666667e-01	   1.2500000e-01	   0.0000000e+00	   1.6666667e-01	
   2.5000000e-01	   0.0000000e+00	   4.5833333e-01	   1.6666667e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.2500000e-01	   0.0000000e+00	   0.0000000e+00	
   1.6666667e-01	   1.6666667e-01	   1.6666667e-01	   2.0833333e-01	   1.6666667e-01	   0.0000000e+00	   0.0000000e+00	   1.2500000e-01	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   1.6666667e-01	   0.0000000e+00	   1.6666667e-01	   4.6666667e-01	   0.0000000e+00	   2.0000000e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.5000000e-01	   0.0000000e+00	   0.0000000e+00	   2.5000000e-01	   0.0000000e+00	
   0.0000000e+00	   1.6666667e-01	   0.0000000e+00	   0.0000000e+00	   2.0000000e-01	   0.0000000e+00	   3.0833333e-01	   1.2500000e-01	   0.0000000e+00	   2.0000000e-01	
   1.2500000e-01	   1.2500000e-01	   1.2500000e-01	   1.2500000e-01	   0.0000000e+00	   0.0000000e+00	   1.2500000e-01	   1.2500000e-01	   1.2500000e-01	   1.2500000e-01	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.5000000e-01	   0.0000000e+00	   1.2500000e-01	   4.2500000e-01	   2.0000000e-01	
   0.0000000e+00	   1.6666667e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.0000000e-01	   1.2500000e-01	   2.0000000e-01	   3.0833333e-01	
